内部ID,平均油耗,平均点火正时,平均节气门开合角度,平均进气温度,平均空气流量,平均电瓶电压,平均冷却液水温,入库时间
352016850081381,9.29,3.5,-.39,42,1,17.5,93,7/8/14
352016850081381,9.09,12.5,-1.15,52,1,17.4,85,7/8/14
352016850081381,9.15,-4.5,.81,46,1,17.5,95,7/8/14
352016850081381,9.12,1,-.39,47,1,17.4,95,7/8/14
352016850081381,9.12,-1.5,-.39,48,1,17.4,90,7/8/14
352016850081381,9.28,-1.5,-.39,47,1,18.2,85,7/8/14
352016850081381,9.28,-2.5,-.39,49,1,18.3,85,7/8/14
352016850081381,9.11,-1.5,.09,50,1,17.4,84,7/8/14
352016850081381,9.1,5,-.39,52,1,17.4,84,7/8/14
352016850081381,8.9,-1.5,.61,44,1,17.5,95,7/8/14
352016850081381,8.9,-1.5,-.39,44,1,17.5,94,7/8/14
352016850081381,9.08,13,.93,50,1,17.4,88,7/8/14
352016850081381,9.04,31,1.05,43,1,17.4,92,7/8/14
352016850081381,9.11,-2,-.39,49,1,17.4,87,7/8/14
352016850081381,11.29,2,-1.07,37,1,17.5,99,7/12/14
352016850081381,10.49,29,.93,31,1,18.6,91,7/12/14
352016850081381,10.11,23.5,-.95,30,1,18.6,92,7/12/14
352016850081381,9.79,35,-.07,30,1,18.6,97,7/12/14
352016850081381,9.25,17.5,.49,29,1,18.6,98,7/12/14
352016850081381,9.04,18,.81,29,1,18.6,99,7/12/14
352016850081381,8.86,19,-.07,29,1,18.6,99,7/12/14
352016850081381,8.56,4.5,.61,29,1,18.5,98,7/12/14
352016850081381,8.44,10,.61,29,1,18.6,99,7/12/14
352016850081381,7.32,2.5,1.17,34,1,17.5,90,7/24/14
352016850081381,12.23,7.5,-1.07,38,1,17.5,83,7/24/14
352016850081381,14.52,16,.61,29,1,17.5,57,8/1/14
352016850081381,8.17,4.5,.61,30,1,17.5,99,8/1/14
352016850081381,7.93,0,.61,30,1,18.1,99,8/1/14
352016850081381,9.32,3.5,-.03,32,1,18.5,102,8/1/14
352016850081381,11.22,5.5,-.39,32,1,18.7,89,8/1/14
352016850081381,12.25,5.5,.61,35,1,17.8,101,8/1/14
352016850081381,11.2,5.5,-.79,34,1,17.6,100,8/1/14
352016850081381,10.39,6.5,.61,34,1,17.5,99,8/1/14
352016850081381,10.06,5.5,.61,35,1,17.9,101,8/1/14
352016850081381,20.61,-.5,1.17,41,1,18.4,104,8/1/14
352016850081381,10.62,20.5,.49,31,1,18.3,100,7/31/14
352016850081381,17.14,-1,-.39,43,1,18.4,107,8/1/14
352016850081381,9.37,14,.49,39,1,18.3,100,8/1/14
352016850081381,15.51,4.5,-.51,46,1,18.1,104,8/1/14
352016850081381,12.95,14,.61,52,1,18.3,105,8/1/14
352016850081381,12.48,.5,.61,51,1,18.5,99,8/1/14
352016850081381,11.82,5.5,-.39,46,1,18,102,8/1/14
352016850081381,8.76,5.5,.61,44,1,17.8,90,8/3/14
352016850081381,15.86,16.5,.37,49,1,18.4,91,8/3/14
352016850081381,15.61,.5,.41,48,1,18.4,92,8/3/14
352016850081381,10.92,8,1.21,32,1,18.6,90,8/3/14
352016850081381,10.65,21,.25,32,1,18.6,93,8/3/14
352016850081381,9.18,12.5,.61,32,1,18.5,91,8/3/14
352016850081381,11.67,0,-.19,33,1,18.6,92,8/3/14
352016850081381,11.27,16,.61,32,1,18.6,92,8/3/14
352016850081381,10.38,20,.97,33,1,18.6,91,8/3/14
352016850081381,13.57,9.5,.61,35,1,18.6,61,8/3/14
352016850081381,12.94,11.5,.49,35,1,18.6,70,8/3/14
352016850081381,12.47,4.5,-.39,34,1,18.6,78,8/3/14
352016850081381,9.32,19.5,-.95,32,1,18.6,88,8/3/14
352016850081381,9.49,16,.25,32,1,18.6,90,8/3/14
352016850081381,4.07,3,-.95,34,1,17.9,100,8/5/14
352016850081381,42.28,-4,.61,29,1,18.9,34,8/5/14
352016818128522,14.63,15.5,-.96,57,1,17.2,94,7/30/14
352016818128522,14.17,21,.04,55,1,17.2,96,7/30/14
352016818128522,11.86,14,-.84,55,1,17.1,95,7/30/14
352016818128522,10.33,13.5,-1.08,51,1,17.7,96,7/31/14
352016818128522,14.55,21.5,.04,56,1,17.2,95,7/30/14
352016818128522,17.73,20,1.04,52,1,17.1,95,7/30/14
352016818128522,16.59,11.5,1.04,56,1,17.2,96,7/30/14
352016818128522,15.98,16.5,.6,58,1,17.2,95,7/30/14
352016818128522,22.41,16,-.84,57,1,17.3,93,7/30/14
352016818128522,10.54,5.5,.72,52,1,17.7,92,7/31/14
352016818128522,10.29,23,-.84,52,1,17.7,93,7/31/14
352016818128522,13.29,5,-.84,57,1,17.5,95,7/30/14
352016818128522,38.92,5.5,1.16,60,1,17.3,93,7/30/14
352016818128522,20.61,8.5,-.84,57,1,17.3,93,7/30/14
352016818128522,14.51,20.5,.16,55,1,17.3,94,7/30/14
352016850081381,7.8,3,1.17,28,1,17.5,99,6/3/14
352016850081381,7.79,-12.5,-.39,30,1,18.2,106,6/3/14
352016850081381,8.55,25.5,-.95,28,1,18.6,99,6/3/14
352016850081381,7.96,10.5,.05,31,1,18.6,107,6/3/14
352016850081381,7.95,-4,1.17,32,1,18.6,103,6/3/14
352016850081381,7.94,-6,1.17,33,1,18.6,105,6/3/14
352016850081381,9.54,2,-.39,30,1,18.5,103,6/3/14
352016850081381,9.47,8.5,-.95,30,1,18.7,101,6/3/14
352016850081381,13.84,3,-.39,31,1,17.6,65,6/3/14
352016850081381,12.91,28,-.95,30,1,17.5,78,6/3/14
352016850081381,12.49,31,.05,29,1,17.6,88,6/3/14
352016850081381,9.53,27.5,.37,29,1,18.5,92,6/3/14
352016850081381,9.09,16,-1.19,28,1,18.6,98,6/3/14
352016850081381,8.8,40,.05,28,1,18.6,98,6/3/14
352016850081381,8.36,20,-.39,28,1,18.6,98,6/3/14
352016850081381,9.87,13.5,.61,39,1,18.5,95,6/1/14
352016850081381,12.49,22.5,.61,32,1,17.8,98,6/8/14
352016850081381,10.34,15,1.17,32,1,17.5,100,6/8/14
352016850081381,8.47,-6.5,.61,35,1,17.4,94,6/5/14
352016850081381,7.77,37.5,.37,35,1,18.5,92,6/5/14
352016850081381,9.19,38.5,.05,36,1,17.4,91,6/5/14
352016850081381,8.97,29.5,.61,36,1,17.4,92,6/5/14
352016850081381,8.78,7,-.87,35,1,17.4,94,6/5/14
352016850081381,8.65,3,.61,35,1,17.4,94,6/5/14
352016850081381,7.79,17.5,.93,35,1,17.4,95,6/5/14
352016850081381,7.69,15,.61,35,1,18.4,90,6/5/14
352016850081381,11.84,10.5,.05,31,1,17.5,60,6/8/14
352016850081381,11.73,-4,-.39,31,1,17.5,70,6/8/14
352016850081381,11.21,-2.5,.61,30,1,18.4,86,6/8/14
352016850081381,10.42,1,-.95,36,1,17.6,79,6/5/14
352016850081381,8.86,-1,-.39,29,1,18.6,100,6/9/14
352016850081381,8.54,11,.61,34,1,18.6,107,6/9/14
352016850081381,8.53,1,-.95,35,1,18.6,107,6/9/14
352016850081381,8.33,29,-1.07,32,6.18,17.2,81,6/16/14
352016850081381,8.12,20.5,-.51,32,5.62,17.1,83,6/16/14
352016850081381,8.02,16,-1.07,32,8.19,17.5,83,6/16/14
352016850081381,7.92,23,1.05,32,4.98,17.6,81,6/16/14
352016850081381,16.81,31,-.51,31,6.99,19.1,39,6/21/14
352016850081381,5.53,15,-.51,38,5.4,18.4,83,6/16/14
352016850081381,16.01,18.5,-.95,42,5.15,18.7,80,6/21/14
352016850081381,15.6,16.5,-.95,43,6.64,18.8,82,6/21/14
352016850081381,5.83,24.5,-.51,38,7.91,17.2,82,6/16/14
352016850081381,5.6,9.5,-.95,37,7.61,17.5,81,6/16/14
352016850081381,5.45,13.5,.05,39,3.04,17.8,85,6/16/14
352016850081381,5.45,4,.05,41,2.85,18.8,87,6/16/14
352016850081381,7.98,20,.05,34,4.05,17.8,83,6/22/14
352016850081381,9.17,9,.05,31,7.83,17.7,81,6/23/14
352016850081381,8.85,26,1.05,31,10.17,17.6,81,6/23/14
352016850081381,18.01,31.5,.05,26,5.22,19.1,33,6/25/14
352016850081381,14.45,32,-.07,26,9.66,19.2,51,6/25/14
352016850081381,12.46,27.5,.61,26,7.04,17.3,66,6/25/14
352016850081381,11.59,25,-.95,27,5,18.4,73,6/25/14
352016850081381,11.37,24,.49,32,6,17.3,81,6/27/14
352016850081381,9.21,8.5,-.95,37,10.38,17.2,83,6/26/14
352016850081381,8.9,7.5,-.51,38,4.64,17.6,83,6/26/14
352016850081381,8.6,8.5,.61,39,9.39,17.9,86,6/26/14
352016850081381,8.41,15,-.95,38,4.46,18,85,6/26/14
352016850081381,8.31,15.5,-.51,40,5.94,18.5,87,6/26/14
352016850081381,9.18,18,.61,39,3.96,18,82,6/26/14
352016850081381,17.58,31,.05,35,7.08,19.1,46,6/26/14
352016850081381,14.66,31.5,.49,34,6.94,19.1,62,6/26/14
352016850081381,12.37,18,.05,35,9.19,18.3,76,6/26/14
352016850081381,7.74,13,-.95,32,1,18.7,93,7/1/14
352016850081381,7.41,-4,1.17,32,1,18.3,107,7/1/14
352016850081381,9.71,5,.05,34,1,18.6,105,7/1/14
352016850081381,10.85,8.5,1.17,35,1,19,107,7/1/14
352016850081381,0,-.5,.61,31,1,18.5,37,7/3/14
352016850081381,14.32,11.5,.05,29,1,17.7,55,7/3/14
352016850081381,0,-6,.61,28,1,18.8,31,7/3/14
352016850081381,14.29,7.5,.05,31,1,19.2,62,7/3/14
352016850081381,11.3,20,-.39,30,1,18.3,70,7/3/14
352016850081381,8.16,5.5,.61,29,1,17.5,99,7/3/14
352016850081381,7.98,6,.49,29,1,17.5,99,7/3/14
352016850081381,8.75,-1.5,.61,30,1,17.5,99,7/3/14
352016850081381,8.42,19,-.63,30,1,17.5,99,7/3/14
352016850081381,7.35,10,-.95,31,1,18.9,103,7/3/14
352016850081381,7.31,-4,.61,32,1,18.9,107,7/3/14
352016850081381,9.59,32,-1.07,29,1,18.3,100,7/9/14
352016818128522,16.25,30,.16,46,1,17.7,102,8/2/14
352016818128522,15.47,7,-.84,49,1,17.7,106,8/2/14
352016818128522,15.22,6,-.4,52,1,17.7,99,8/2/14
352016818128522,15.11,15,-.84,53,1,17.7,100,8/2/14
352016818128522,14.96,2.5,.16,57,1,17.7,100,8/2/14
352016818128522,14.83,17.5,-.4,60,1,17.6,100,8/2/14
352016818128522,16.04,18,-.84,46,1,17.7,103,8/2/14
352016818128522,14.77,18.5,-.84,60,1,17.6,100,8/2/14
352016818128522,15.89,21,-.84,47,1,17.7,105,8/2/14
352016818128522,14.73,5.5,-.84,60,1,17.6,100,8/2/14
352016818128522,15.72,20.5,.16,48,1,17.7,105,8/2/14
352016818128522,15.56,20.5,.72,49,1,17.7,106,8/2/14
352016818128522,14.67,19,.72,61,1,17.6,100,8/2/14
352016818128522,22.49,19.5,-.84,39,1,17.4,82,8/4/14
352016818128522,21.7,17.5,.04,40,1,17.5,87,8/4/14
352016818128522,16.03,15,.48,45,1,17.4,99,8/4/14
352016818128522,15.81,7.5,.48,45,1,17.5,102,8/4/14
352016818128522,36.21,10.5,.16,32,1,17.2,52,8/5/14
352016818128522,19.23,15.5,1.04,38,1,17.6,76,8/5/14
352016818128522,17.76,21,-1.08,40,1,17.6,81,8/5/14
352016818128522,16.74,23,1.04,43,1,17.6,88,8/5/14
352016818128522,19.8,17.5,-1.2,51,1,17.5,92,8/5/14
352016818128522,15.92,7.5,-.84,53,1,17.5,93,8/5/14
352016818128522,19.29,17,-.52,52,1,17.5,93,8/5/14
352016818128522,17.1,18.5,1.16,48,1,17.4,94,8/5/14
352016818128522,22.35,23.5,-.84,57,1,17.4,92,8/5/14
352016818128522,13.48,30,-.84,50,1,17.4,93,8/5/14
352016818128522,25.44,6.5,.16,60,1,17.4,93,8/5/14
352016818128522,25.44,8.5,-.84,59,1,17.4,91,8/5/14
352016818128522,10.88,24,.16,47,1,17.5,101,8/6/14
352016850081381,10.91,16,.81,36,1,18.2,99,7/12/14
352016850081381,10.73,-9.5,-.95,36,1,18.2,99,7/12/14
352016850081381,10.39,8,-.39,36,1,18.2,102,7/12/14
352016850081381,11.47,8,-.39,36,1,17.4,99,7/12/14
352016850081381,10.61,-1.5,1.17,36,1,18.3,100,7/12/14
352016850081381,14.84,20.5,-.39,37,1,17.6,57,7/12/14
352016850081381,20.64,5,-.39,38,1,17.8,66,7/12/14
352016850081381,12.71,5,-.95,40,1,18.2,56,7/12/14
352016850081381,18.69,6.5,-.95,38,1,17.5,74,7/12/14
352016850081381,14.34,10,-.51,37,1,17.5,82,7/12/14
352016850081381,10.93,12,.61,32,1,18.6,82,7/12/14
352016850081381,9.49,4.5,.61,30,1,18.6,97,7/12/14
352016850081381,8.7,20.5,.61,29,1,18.6,99,7/12/14
352016850081381,11.96,-2,1.17,48,1,17.4,92,7/17/14
352016850081381,7.06,16.5,.97,35,1,18.2,89,7/17/14
352016850081381,6.98,32,.93,44,1,18,92,7/17/14
352016850081381,6.99,8,-.51,46,1,18.1,94,7/17/14
352016850081381,6.94,16.5,-.39,41,1,18.1,94,7/17/14
352016850081381,10.48,5,.61,40,1,17.9,58,7/17/14
352016850081381,10.48,5,.61,40,1,17.9,58,7/17/14
352016850081381,7.68,6,.49,38,1,18.2,94,7/17/14
352016850081381,7.22,7.5,-.51,50,1,18.1,95,7/17/14
352016850081381,8.46,11,-1.07,38,1,18.2,91,7/17/14
352016850081381,7.26,20.5,-.07,49,1,18.1,95,7/17/14
352016850081381,7.74,29,-.95,38,1,18.2,93,7/17/14
352016850081381,6.96,19.5,-.39,45,1,18.2,94,7/17/14
352016850081381,17.34,24.5,-.95,30,1,17.5,55,7/24/14
352016850081381,16.85,.5,-.39,29,1,17.5,62,7/24/14
352016850081381,9.85,-2,1.17,31,1,18.5,106,7/24/14
352016850081381,9.45,-6,-1.07,35,1,18.6,93,7/24/14
352016850081381,10.86,12.5,.05,51,1,18.2,89,7/24/14
352016850081381,10.86,12.5,.05,51,1,18.2,89,7/24/14
352016850081381,10.8,1,-.95,51,1,18.4,88,7/24/14
352016850081381,11.64,12.5,.61,47,1,18.4,91,7/24/14
352016850081381,11.28,8,.49,44,1,18.4,90,7/24/14
352016850081381,11.15,26,-1.07,45,1,18.3,90,7/24/14
352016850081381,11.03,36.5,.61,44,1,18.4,90,7/24/14
352016850081381,11.01,1.5,.61,45,1,18.3,89,7/24/14
352016850081381,12.49,4.5,.61,49,1,18.4,91,7/24/14
352016850081381,12.26,10,-.95,48,1,18.4,91,7/24/14
352016850081381,11.01,13.5,-.95,43,1,17.4,100,7/29/14
352016850081381,11.77,-2.5,.05,49,1,17.7,106,7/29/14
352016850081381,9.08,7.5,-1.19,38,1,18.5,94,7/29/14
352016850081381,15.82,4.5,-.63,47,1,18.3,74,7/31/14
352016850081381,9.87,3.5,-.07,32,1,17.5,98,8/1/14
352016850081381,8.89,11.5,.61,31,1,17.6,99,8/1/14
352016850081381,9.78,11,.61,35,1,18.3,102,8/1/14
352016850081381,8.47,20.5,.61,30,1,17.5,100,8/1/14
352016850081381,9.58,16.5,.61,34,1,18.5,102,8/1/14
352016850081381,9.46,7,.61,33,1,18.6,103,8/1/14
352016850081381,9.39,16,-.59,32,1,18.5,102,8/1/14
352016850081381,9.24,7.5,.61,32,1,18.5,98,8/1/14
352016850081381,9.23,-3,1.17,32,1,18.4,101,8/1/14
352016850081381,15.2,8,-.39,49,1,18.5,90,8/2/14
352016850081381,14.33,1.5,-.95,50,1,18.6,90,8/2/14
352016850081381,12.71,27,-.63,49,1,18.6,90,8/2/14
352016850081381,16.72,2.5,.61,57,1,18,79,8/3/14
352016850081381,13.65,11.5,1.17,52,1,17.5,89,8/3/14
352016850081381,10.48,3,-.95,39,1,18.3,91,8/3/14
352016850081381,8.99,19.5,-.95,40,1,18.1,89,8/3/14
352016850081381,8.99,19.5,-.95,40,1,18.1,89,8/3/14
352016850081381,8.98,0,.61,41,1,18.3,89,8/3/14
352016850081381,13.07,1.5,-1.31,49,1,17.5,95,8/3/14
352016850081381,12.15,26.5,-.95,45,1,18.3,93,8/3/14
352016850081381,11.21,14,-.43,41,1,18.3,91,8/3/14
352016850081381,14.44,2.5,.61,36,1,18.3,40,8/3/14
352016850081381,14,4.5,.61,36,1,18.5,52,8/3/14
352016850081381,10.12,23.5,-.91,33,1,18.6,90,8/3/14
352016850081381,9.89,25,-.59,33,1,18.5,89,8/3/14
352016850081381,9.68,21,.93,32,1,18.6,90,8/3/14
352016818128522,15,16.5,.48,56,1,17.3,94,7/30/14
352016818128522,17.3,13.5,-.08,58,1,17.1,95,7/30/14
352016818128522,14.95,11.5,.72,59,1,17.2,96,7/30/14
352016818128522,13.89,15,.16,57,1,17.1,95,7/30/14
352016818128522,47.35,1.5,.16,64,1,17.2,92,7/30/14
352016818128522,15.43,26,.72,56,1,17.3,94,7/30/14
352016818128522,26.67,20,1.16,58,1,17.3,94,7/30/14
352016818128522,15.13,8.5,1.16,57,1,17.3,94,7/30/14
352016818128522,14.88,13,.6,57,1,17.3,94,7/30/14
352016818128522,14.1,11.5,-1.08,54,1,17.2,99,7/30/14
352016818128522,13.65,19.5,-.52,56,1,17.2,94,7/30/14
352016818128522,13.84,24.5,-.4,57,1,17.2,95,7/30/14
352016818128522,13.74,20,-.96,57,1,17.2,94,7/30/14
352016818128522,14.19,12.5,-.84,57,1,17.3,94,7/30/14
352016818128522,14.17,6.5,-.84,58,1,17.2,95,7/30/14
352016818128522,15.16,24,-.84,57,1,17.1,95,7/30/14
352016850081381,8.07,15.5,.49,42,1,18.6,90,6/3/14
352016850081381,8.11,9.5,1.05,44,1,18.7,88,6/3/14
352016850081381,10.46,15,.61,32,1,17.6,99,6/2/14
352016850081381,10.15,22,-.07,32,1,17.5,99,6/2/14
352016850081381,8.11,22.5,.61,38,1,17.5,93,6/3/14
352016850081381,8.07,20.5,-.39,35,1,17.5,94,6/3/14
352016850081381,8.03,12,.49,38,1,18.5,95,6/3/14
352016850081381,8.37,21,.05,35,1,17.5,91,6/2/14
352016850081381,10.17,.5,1.17,30,1,18.6,93,6/3/14
352016850081381,9.66,2,.49,29,1,18.6,94,6/3/14
352016850081381,10.19,5,1.17,30,1,18.6,91,6/3/14
352016850081381,10.16,29,.93,30,1,18.6,93,6/3/14
352016850081381,8.59,25.5,-.39,32,1,17.8,52,6/3/14
352016850081381,9.93,9,-.15,31,1,18.7,85,6/3/14
352016850081381,8.06,-2.5,.61,29,1,18.6,101,6/3/14
352016850081381,15.15,31,.49,28,1,17.5,67,6/7/14
352016850081381,16.73,12,.61,31,1,18.3,75,6/7/14
352016850081381,15.6,-.5,1.17,31,1,17.8,84,6/7/14
352016850081381,9.53,-2,1.17,33,1,18.3,98,6/8/14
352016850081381,10.33,-2.5,1.17,32,1,17.6,100,6/8/14
352016850081381,10.16,-2.5,1.17,33,1,17.4,102,6/8/14
352016850081381,16.76,19.5,.61,44,1,18.4,58,6/7/14
352016850081381,16.18,-1.5,-.39,41,1,17.7,67,6/7/14
352016850081381,15.65,-2.5,-.39,40,1,17.6,76,6/7/14
352016850081381,14.7,10.5,-.95,39,1,17.4,83,6/7/14
352016850081381,13.49,-7,.61,38,1,17.4,95,6/7/14
352016850081381,13.29,-5,-.95,38,1,18.3,91,6/7/14
352016850081381,12.68,6.5,.61,38,1,18.5,91,6/7/14
352016850081381,12.61,-2.5,1.17,38,1,18.6,92,6/7/14
352016850081381,7.56,4,.61,36,1,18.4,91,6/7/14
352016850081381,7.49,7.5,.61,36,1,18.5,92,6/7/14
352016850081381,9.06,12.5,1.17,28,1,18.6,98,6/9/14
352016850081381,9.11,15,.61,28,1,18.5,100,6/10/14
352016850081381,8.7,16,-.51,28,1,18.6,99,6/10/14
352016850081381,8.96,18.5,-.95,29,1,18.6,100,6/9/14
352016850081381,9.74,-2.5,1.17,34,1,18.6,107,6/9/14
352016850081381,9.01,6,-.39,38,1,18.2,93,7/17/14
352016850081381,8.9,16.5,.37,38,1,18.3,95,7/17/14
352016850081381,8.81,21,-.95,38,1,18.3,91,7/17/14
352016850081381,8.73,5,.61,38,1,18.3,93,7/17/14
352016850081381,7.26,2.5,-.95,36,1,18.3,91,7/17/14
352016850081381,7.19,17.5,.61,35,1,18.2,89,7/17/14
352016850081381,7.12,9.5,-1.15,35,1,18.3,89,7/17/14
352016850081381,7.01,2.5,-.95,35,1,18.2,89,7/17/14
352016850081381,6.91,12,.61,35,1,18.3,88,7/17/14
352016850081381,9.53,5,1.17,39,1,18.2,92,7/17/14
352016850081381,8.8,9,-.95,29,1,18.6,103,6/9/14
352016850081381,8.76,-1,1.17,30,1,18.6,100,6/9/14
352016850081381,8.69,3,.61,31,1,18.6,103,6/9/14
352016850081381,8.63,11.5,-.39,31,1,18.6,102,6/9/14
352016850081381,8.6,8.5,1.17,32,1,18.6,105,6/9/14
352016850081381,8.58,11.5,.49,32,1,18.6,107,6/9/14
352016850081381,8.54,5.5,.61,35,1,18.6,104,6/9/14
352016850081381,8.54,25.5,.69,36,1,18.6,102,6/9/14
352016850081381,8.53,-2,1.17,35,1,18.6,101,6/9/14
352016850081381,9.94,1,-.63,36,12.15,17.2,82,6/16/14
352016850081381,9.58,11.5,.05,37,6.88,18.1,83,6/16/14
352016850081381,6.78,20.5,.93,36,7.84,17.8,84,6/16/14
352016850081381,6.69,19,.61,36,6,17.2,83,6/16/14
352016850081381,8.64,16.5,.93,31,5.86,18,81,6/23/14
352016850081381,8.43,24.5,.61,31,8.4,17.2,82,6/23/14
352016850081381,8.29,13.5,-.95,31,4.38,17.9,82,6/23/14
352016850081381,6.61,23.5,.61,31,6.03,18,85,6/26/14
352016850081381,7.4,21,.49,31,6.59,17.2,83,6/26/14
352016850081381,18.04,21.5,.61,33,4.65,19,71,6/27/14
352016850081381,13.32,17.5,.61,32,6.43,18.3,79,6/27/14
352016850081381,14.66,26.5,-.51,29,8.41,18.8,57,6/27/14
352016850081381,11.64,26.5,.05,30,4.48,18.6,75,6/27/14
352016850081381,18.09,29.5,.49,30,7.62,19.2,38,6/27/14
352016850081381,12.6,28,-.95,30,6.01,17.7,69,6/27/14
352016850081381,11.49,3.5,.45,32,1,18.1,94,7/2/14
352016850081381,12.99,-5,.61,34,1,18.7,87,7/2/14
352016850081381,12.54,-1.5,.41,32,1,18.6,104,7/1/14
352016850081381,12.8,4,1.17,30,1,18.9,105,7/1/14
352016850081381,7.84,8.5,-1.19,32,1,18.7,94,7/1/14
352016850081381,7.79,16,1.17,32,1,18.3,90,7/1/14
352016850081381,7.77,.5,.61,32,1,18.9,94,7/1/14
352016850081381,7.75,7.5,-.39,32,1,18.9,91,7/1/14
352016850081381,7.73,-4,1.17,32,1,19,89,7/1/14
352016850081381,7.72,3.5,.05,31,1,18.5,94,7/1/14
352016850081381,7.7,13.5,.41,30,1,18,89,7/1/14
352016850081381,10,-3,-.95,33,1,17.4,95,7/2/14
352016850081381,24.23,-8.5,-.39,36,1,18.6,96,7/2/14
352016850081381,7.9,-2.5,1.17,35,1,18.4,105,7/1/14
352016850081381,7.41,-4.5,1.17,31,1,18.8,103,7/1/14
352016850081381,7.89,12.5,1.05,35,1,18.1,104,7/1/14
352016850081381,7.88,17.5,-.95,34,1,18.8,101,7/1/14
352016850081381,8.98,5,.61,28,1,18.4,100,7/6/14
352016850081381,7.23,10,-.95,29,1,18.6,105,7/6/14
352016850081381,9.28,12.5,.61,29,1,18.6,100,7/9/14
352016850081381,9.02,-2,.61,29,1,18.6,99,7/9/14
352016850081381,8.46,13,1.17,29,1,18.6,103,7/9/14
352016850081381,12.77,8.5,-.07,33,1,18.6,99,7/9/14
352016850081381,8.42,.5,.61,31,1,18.5,107,7/9/14
352016850081381,11.7,12,.41,31,1,18.6,100,7/9/14
352016850081381,10.98,9.5,-.95,30,1,18,99,7/9/14
352016850081381,8.53,10.5,1.17,29,1,18.5,100,7/9/14
352016850081381,8.32,-7.5,.05,32,1,18.6,102,7/9/14
352016850081381,8.29,-9.5,.05,31,1,18.6,101,7/9/14
352016850081381,9.36,11,-1.07,46,1,17.5,95,7/8/14
352016850081381,12.1,7.5,.61,43,1,18.2,48,7/8/14
352016850081381,17.39,7,-.39,34,1,18.5,92,7/9/14
352016850081381,10.93,29,-.95,38,1,17.6,98,7/11/14
352016818128522,13.54,22.5,-.84,58,1,17.1,95,8/4/14
352016818128522,13.46,8.5,-.84,59,1,17.2,95,8/4/14
352016818128522,20.66,22,.6,40,1,17.4,93,8/4/14
352016818128522,19.66,22.5,.6,42,1,17.4,91,8/4/14
352016818128522,18.82,14.5,-.52,42,1,17.4,92,8/4/14
352016818128522,13.26,6,.16,59,1,17.1,95,8/4/14
352016818128522,18.15,23.5,.16,41,1,17.4,97,8/4/14
352016818128522,17.6,15,.72,43,1,17.4,97,8/4/14
352016818128522,17.11,16,-.84,45,1,17.4,94,8/4/14
352016818128522,16.86,14.5,-.84,45,1,17.3,96,8/4/14
352016818128522,16.53,21,.6,43,1,17.3,101,8/4/14
352016818128522,16.23,13.5,-.84,45,1,17.4,100,8/4/14
352016818128522,10.91,28.5,.6,47,1,17.5,93,8/6/14
352016818128522,11.66,28,.72,47,1,17.5,106,8/6/14
352016818128522,11.54,19,1.16,47,1,17.5,106,8/6/14
352016818128522,11.5,29,-.4,47,1,17.5,107,8/6/14
352016818128522,11.37,19.5,.16,47,1,17.5,105,8/6/14
352016818128522,11.33,20,1.16,47,1,17.5,105,8/6/14
352016818128522,11.25,18.5,1.16,49,1,17.5,96,8/6/14
352016818128522,12.11,7.5,-.84,50,1,17.4,107,8/6/14
352016818128522,18.81,9.5,.72,36,1,17.5,59,8/6/14
352016818128522,4,6,-.84,57,1,17.5,102,8/6/14
352016818128522,4,6,-.84,58,1,17.5,102,8/6/14
352016818128522,16.64,25,-.84,40,1,17.6,90,8/6/14
352016818128522,4,6,-.84,49,1,17.5,96,8/6/14
352016818128522,4,5,-.84,49,1,17.6,98,8/6/14
352016818128522,12.09,7,-.84,58,1,17.4,108,8/6/14
352016818128522,15.1,12,-.84,52,1,17.4,95,8/6/14
352016818128522,12.48,25.5,.6,50,1,17.4,94,8/6/14
352016818128522,17.42,28,.6,45,1,17.8,101,8/8/14
352016850081381,9.66,12,.61,39,1,18.2,92,7/17/14
352016850081381,9.39,3.5,.61,39,1,18.2,94,7/17/14
352016850081381,9.25,22,-.95,40,1,18.2,92,7/17/14
352016850081381,11.68,23.5,-.07,35,1,18.6,92,7/24/14
352016850081381,11.42,26.5,.61,35,1,18.6,91,7/24/14
352016850081381,13.84,17.5,.61,29,1,17.8,88,7/24/14
352016850081381,10.72,12.5,.61,29,1,18.6,99,7/24/14
352016850081381,10.5,14,-1.19,29,1,18.6,100,7/24/14
352016850081381,19.24,4.5,-.39,29,1,18,46,7/24/14
352016850081381,10.31,10.5,.61,29,1,18.6,100,7/24/14
352016850081381,10.14,7.5,-.39,29,1,18.6,98,7/24/14
352016850081381,11.88,27,.05,28,1,18.6,98,7/24/14
352016850081381,11.55,15,-.95,28,1,18.6,99,7/24/14
352016850081381,10.96,13.5,-.95,29,1,18.5,99,7/24/14
352016850081381,10.05,11,1.17,29,1,18.6,99,7/24/14
352016850081381,9.98,4,1.17,30,1,18.5,102,7/24/14
352016850081381,10.15,24,.97,43,1,18.4,104,7/29/14
352016850081381,8.52,11.5,-.39,40,1,18.3,93,7/29/14
352016850081381,6.62,21.5,-.95,38,4.33,18.2,85,6/16/14
352016850081381,4.4,19.5,.49,39,5.37,18.5,85,6/16/14
352016850081381,4.45,9,.61,36,10.56,17.5,83,6/16/14
352016850081381,19.27,24,-.07,28,6.46,17.7,72,6/16/14
352016850081381,16.4,18.5,.49,29,5.12,17.8,81,6/16/14
