内部ID,当前引擎转速,当前引擎温度,前一次时间段至此引擎平均转速,引擎负荷,入库时间
352016850081381,820,107,477,35,7/11/14
352016850081381,780,107,477,38,7/11/14
352016850081381,794,107,477,39,7/11/14
352016850081381,774,107,477,37,7/11/14
352016850081381,763,106,477,39,7/11/14
352016850081381,816,105,477,38,7/11/14
352016850081381,806,104,477,42,7/11/14
352016850081381,784,102,477,39,7/11/14
352016850081381,774,102,477,38,7/11/14
352016850081381,774,101,477,42,7/11/14
352016850081381,811,100,477,37,7/11/14
352016850081381,758,100,477,40,7/11/14
352016850081381,768,100,477,38,7/11/14
352016850081381,799,100,477,35,7/11/14
352016850081381,791,101,477,35,7/11/14
352016850081381,786,101,477,39,7/11/14
352016850081381,790,102,477,38,7/11/14
352016850081381,800,102,477,44,7/11/14
352016850081381,935,102,477,49,7/11/14
352016850081381,998,104,477,35,7/11/14
352016850081381,1015,104,477,33,7/11/14
352016850081381,1021,105,477,31,7/11/14
352016850081381,916,105,477,54,7/11/14
352016850081381,1021,105,477,49,7/11/14
352016850081381,1061,106,477,75,7/11/14
352016850081381,1121,106,477,32,7/11/14
352016850081381,1260,107,477,65,7/11/14
352016850081381,832,107,477,40,7/11/14
352016850081381,890,107,477,69,7/11/14
352016850081381,1420,106,477,33,7/11/14
352016850081381,1337,105,477,41,7/11/14
352016850081381,1230,104,477,36,7/11/14
352016850081381,1005,102,477,35,7/11/14
352016850081381,1227,102,477,37,7/11/14
352016850081381,1259,101,477,45,7/11/14
352016850081381,1011,100,477,36,7/11/14
352016850081381,1535,100,477,37,7/11/14
352016850081381,1585,100,477,34,7/11/14
352016850081381,857,101,477,57,7/11/14
352016850081381,1347,101,477,30,7/11/14
352016850081381,1035,101,477,33,7/11/14
352016850081381,785,102,477,52,7/11/14
352016850081381,761,102,477,62,7/11/14
352016850081381,821,104,477,83,7/11/14
352016850081381,1167,104,477,34,7/11/14
352016850081381,1072,105,477,41,7/11/14
352016850081381,952,105,477,34,7/11/14
352016850081381,1129,106,477,39,7/11/14
352016850081381,844,106,477,36,7/11/14
352016850081381,888,41,146,39,7/11/14
352016850081381,1001,41,146,45,7/11/14
352016850081381,1097,41,146,33,7/11/14
352016850081381,1039,42,146,34,7/11/14
352016850081381,952,43,146,51,7/11/14
352016850081381,818,44,146,44,7/11/14
352016850081381,925,45,146,37,7/11/14
352016850081381,1090,46,146,48,7/11/14
352016850081381,1356,47,146,33,7/11/14
352016850081381,2117,89,186,29,7/13/14
352016850081381,2100,89,186,95,7/13/14
352016850081381,2151,89,186,36,7/13/14
352016850081381,2095,89,186,28,7/13/14
352016850081381,2034,89,186,42,7/13/14
352016850081381,2024,89,186,30,7/13/14
352016850081381,2043,89,186,29,7/13/14
352016850081381,1849,89,186,28,7/13/14
352016850081381,1662,89,186,50,7/13/14
352016850081381,1685,89,186,50,7/13/14
352016850081381,1773,89,186,98,7/13/14
352016850081381,1840,89,186,37,7/13/14
352016850081381,1825,89,186,98,7/13/14
352016850081381,2006,89,186,57,7/13/14
352016850081381,1869,91,186,29,7/13/14
352016850081381,1772,91,186,29,7/13/14
352016850081381,1652,91,186,48,7/13/14
352016850081381,1767,91,186,98,7/13/14
352016850081381,1809,91,186,28,7/13/14
352016850081381,1704,91,186,32,7/13/14
352016850081381,2115,88,174,34,7/19/14
352016850081381,1913,88,174,40,7/19/14
352016850081381,1618,87,174,53,7/19/14
352016850081381,1518,87,174,41,7/19/14
352016850081381,1242,87,174,43,7/19/14
352016850081381,1838,86,174,45,7/19/14
352016850081381,1797,86,174,42,7/19/14
352016850081381,1657,86,174,31,7/19/14
352016850081381,1442,86,174,40,7/19/14
352016850081381,1679,86,174,97,7/19/14
352016850081381,1679,86,174,84,7/19/14
352016850081381,1674,86,174,48,7/19/14
352016850081381,1319,86,174,55,7/19/14
352016850081381,1498,87,174,98,7/19/14
352016850081381,1982,87,174,45,7/19/14
352016850081381,2088,88,174,48,7/19/14
352016850081381,1908,88,174,29,7/19/14
352016850081381,1449,88,174,68,7/19/14
352016850081381,1529,88,174,56,7/19/14
352016850081381,1549,88,174,86,7/19/14
352016850081381,1789,88,174,80,7/19/14
352016850081381,1976,89,174,89,7/19/14
352016850081381,2332,89,174,73,7/19/14
352016850081381,1536,89,1170,44,7/19/14
352016850081381,861,88,828,43,7/19/14
352016850081381,-1,88,828,43,7/19/14
352016850081381,1689,88,828,44,7/19/14
352016850081381,1933,87,828,47,7/19/14
352016850081381,1798,87,828,31,7/19/14
352016850081381,1748,88,828,30,7/19/14
352016850081381,1664,88,828,71,7/19/14
352016850081381,1804,87,828,93,7/19/14
352016850081381,1987,87,828,45,7/19/14
352016850081381,1790,88,828,33,7/19/14
352016850081381,1234,88,828,44,7/19/14
352016850081381,1072,88,828,54,7/19/14
352016850081381,984,88,828,50,7/19/14
352016850081381,1282,88,674,39,7/19/14
352016850081381,1646,88,674,43,7/19/14
352016850081381,972,88,674,68,7/19/14
352016850081381,921,88,674,47,7/19/14
352016850081381,855,88,674,98,7/19/14
352016850081381,874,43,138,39,7/22/14
352016850081381,872,44,138,44,7/22/14
352016850081381,871,45,138,46,7/22/14
352016850081381,864,46,138,50,7/22/14
352016850081381,868,46,138,48,7/22/14
352016850081381,857,47,138,47,7/22/14
352016850081381,865,47,138,37,7/22/14
352016850081381,865,48,138,45,7/22/14
352016850081381,843,48,138,36,7/22/14
352016850081381,1246,49,138,64,7/22/14
352016850081381,915,50,138,57,7/22/14
352016850081381,1216,50,138,30,7/22/14
352016850081381,1027,51,138,33,7/22/14
352016850081381,1305,52,138,43,7/22/14
352016850081381,1326,53,138,33,7/22/14
352016850081381,1055,53,138,40,7/22/14
352016850081381,1611,54,138,74,7/22/14
352016850081381,1101,55,138,34,7/22/14
352016850081381,808,56,138,37,7/22/14
352016850081381,1487,56,138,37,7/22/14
352016850081381,1540,58,138,40,7/22/14
352016850081381,1779,59,138,26,7/22/14
352016850081381,1625,59,138,25,7/22/14
352016850081381,1270,62,831,35,7/22/14
352016850081381,809,63,800,36,7/22/14
352016850081381,827,63,800,35,7/22/14
352016850081381,829,63,800,35,7/22/14
352016850081381,1107,93,171,33,7/24/14
352016850081381,852,92,171,44,7/24/14
352016850081381,769,91,171,37,7/24/14
352016850081381,742,91,171,36,7/24/14
352016850081381,1384,89,171,73,7/24/14
352016850081381,1999,89,171,30,7/24/14
352016850081381,1968,89,171,29,7/24/14
352016850081381,1652,89,171,98,7/24/14
352016850081381,2283,89,171,98,7/24/14
352016850081381,2049,89,171,98,7/24/14
352016850081381,2062,91,171,98,7/24/14
352016850081381,2064,91,171,39,7/24/14
352016850081381,1847,91,171,28,7/24/14
352016850081381,1150,91,171,32,7/24/14
352016850081381,840,91,171,34,7/24/14
352016850081381,768,91,171,34,7/24/14
352016850081381,782,91,171,34,7/24/14
352016850081381,788,91,171,34,7/24/14
352016850081381,1185,91,171,98,7/24/14
352016850081381,1950,91,171,86,7/24/14
352016850081381,2214,92,171,98,7/24/14
352016850081381,2171,92,171,37,7/24/14
352016850081381,2069,92,171,28,7/24/14
352016850081381,1166,92,171,33,7/24/14
352016850081381,1507,92,171,98,7/24/14
352016850081381,1378,92,171,35,7/24/14
352016850081381,1937,92,171,98,7/24/14
352016850081381,2056,92,171,66,7/24/14
352016850081381,2290,93,171,28,7/24/14
352016850081381,1553,93,171,98,7/24/14
352016850081381,2125,93,171,88,7/24/14
352016850081381,1444,93,171,46,7/24/14
352016850081381,1296,93,171,35,7/24/14
352016850081381,846,93,171,38,7/24/14
352016850081381,797,95,171,36,7/24/14
352016850081381,1726,62,160,25,7/4/14
352016850081381,1665,62,160,42,7/4/14
352016850081381,1710,63,160,67,7/4/14
352016850081381,1734,63,160,91,7/4/14
352016850081381,1587,65,160,27,7/4/14
352016850081381,1090,65,160,98,7/4/14
352016850081381,1677,66,160,98,7/4/14
352016850081381,2077,67,160,97,7/4/14
352016850081381,2154,68,160,98,7/4/14
352016850081381,1993,69,160,98,7/4/14
352016850081381,2132,71,160,99,7/4/14
352016850081381,2359,72,160,51,7/4/14
352016850081381,1980,74,160,31,7/4/14
352016850081381,1735,76,939,98,7/4/14
352016850081381,2015,77,939,98,7/4/14
352016850081381,2025,77,939,63,7/4/14
352016850081381,2080,77,939,74,7/4/14
352016850081381,1846,78,939,28,7/4/14
352016850081381,1576,79,939,28,7/4/14
352016850081381,2119,80,939,98,7/4/14
352016850081381,2061,80,939,29,7/4/14
352016850081381,1751,80,939,28,7/4/14
352016850081381,1733,80,939,32,7/4/14
352016850081381,-1,80,939,32,7/4/14
352016850081381,2057,82,939,99,7/4/14
352016850081381,1985,83,939,27,7/4/14
352016850081381,1733,83,939,28,7/4/14
352016850081381,1913,83,939,98,7/4/14
352016850081381,2187,85,939,59,7/4/14
352016850081381,2124,85,939,28,7/4/14
352016850081381,1697,86,939,29,7/4/14
352016850081381,1249,86,935,83,7/4/14
352016850081381,1766,86,935,44,7/4/14
352016850081381,1470,86,935,31,7/4/14
352016850081381,899,87,783,35,7/4/14
352016850081381,790,87,779,35,7/4/14
352016850081381,781,87,778,35,7/4/14
352016850081381,786,88,777,35,7/4/14
352016850081381,1130,88,777,64,7/4/14
352016850081381,1646,89,777,59,7/4/14
352016850081381,2136,89,777,47,7/4/14
352016850081381,2061,89,777,35,7/4/14
352016850081381,1790,91,777,31,7/4/14
352016850081381,1010,91,777,34,7/4/14
352016850081381,835,92,777,34,7/4/14
352016850081381,789,92,777,35,7/4/14
352016850081381,777,92,773,35,7/4/14
352016850081381,811,92,773,90,7/4/14
352016850081381,1523,93,773,64,7/4/14
352016850081381,1927,93,773,98,7/4/14
352016850081381,1975,95,773,29,7/4/14
352016850081381,1878,95,773,61,7/4/14
352016850081381,1653,95,773,31,7/4/14
352016850081381,1345,95,773,63,7/4/14
352016850081381,1393,95,773,34,7/4/14
352016850081381,862,96,773,34,7/4/14
352016850081381,787,96,773,35,7/4/14
352016850081381,789,96,773,35,7/4/14
352016850081381,782,96,773,35,7/4/14
352016850081381,777,98,773,35,7/4/14
352016850081381,781,98,773,35,7/4/14
352016850081381,782,98,773,35,7/4/14
352016850081381,787,98,773,35,7/4/14
352016850081381,786,98,773,35,7/4/14
352016850081381,783,98,773,35,7/4/14
352016850081381,1027,98,773,86,7/4/14
352016850081381,1534,100,773,98,7/4/14
352016850081381,1861,100,773,30,7/4/14
352016850081381,1202,100,773,42,7/4/14
352016850081381,785,89,584,38,7/5/14
352016850081381,784,89,584,36,7/5/14
352016850081381,768,89,584,46,7/5/14
352016850081381,789,89,584,46,7/5/14
352016850081381,778,89,584,47,7/5/14
352016850081381,779,89,584,47,7/5/14
352016850081381,766,89,584,86,7/5/14
352016850081381,1679,89,584,48,7/5/14
352016850081381,1933,89,584,30,7/5/14
352016850081381,1718,89,584,69,7/5/14
352016850081381,1732,89,584,51,7/5/14
352016850081381,1103,89,584,85,7/5/14
352016850081381,1027,89,584,43,7/5/14
352016850081381,797,89,584,47,7/5/14
352016850081381,790,89,584,47,7/5/14
352016850081381,786,91,584,48,7/5/14
352016850081381,784,91,584,47,7/5/14
352016850081381,784,91,584,47,7/5/14
352016850081381,782,91,584,38,7/5/14
352016850081381,771,91,584,45,7/5/14
352016850081381,780,91,584,46,7/5/14
352016850081381,787,91,584,46,7/5/14
352016850081381,785,89,584,47,7/5/14
352016850081381,784,89,584,47,7/5/14
352016850081381,788,89,584,47,7/5/14
352016850081381,784,89,584,36,7/5/14
352016850081381,807,89,584,40,7/5/14
352016850081381,777,89,584,46,7/5/14
352016850081381,783,89,777,38,7/5/14
352016850081381,781,89,776,37,7/5/14
352016850081381,754,89,740,48,7/5/14
352016850081381,783,89,740,48,7/5/14
352016850081381,782,89,740,48,7/5/14
352016850081381,785,89,740,48,7/5/14
352016850081381,782,89,740,48,7/5/14
352016850081381,784,89,740,48,7/5/14
352016850081381,789,89,740,38,7/5/14
352016850081381,1616,91,186,78,7/13/14
352016850081381,1682,91,186,37,7/13/14
352016850081381,1375,91,186,33,7/13/14
352016850081381,1974,91,186,98,7/13/14
352016850081381,2135,91,186,54,7/13/14
352016850081381,2092,91,186,29,7/13/14
352016850081381,1793,91,186,98,7/13/14
352016850081381,2212,91,186,98,7/13/14
352016850081381,1851,91,186,98,7/13/14
352016850081381,1903,92,186,46,7/13/14
352016850081381,1835,92,186,51,7/13/14
352016850081381,2010,92,186,29,7/13/14
352016850081381,2073,92,186,66,7/13/14
352016850081381,2235,92,186,64,7/13/14
352016850081381,2247,91,186,27,7/13/14
352016850081381,2084,91,186,43,7/13/14
352016850081381,2065,89,186,60,7/13/14
352016850081381,2000,89,186,31,7/13/14
352016850081381,1853,89,186,29,7/13/14
352016850081381,1844,89,186,53,7/13/14
352016850081381,1787,88,186,29,7/13/14
352016850081381,1362,88,186,54,7/13/14
352016850081381,1544,88,186,31,7/13/14
352016850081381,1521,88,186,38,7/13/14
352016850081381,1463,88,186,98,7/13/14
352016850081381,2160,88,186,77,7/13/14
352016850081381,2045,88,186,83,7/13/14
352016850081381,1750,89,186,31,7/13/14
352016850081381,1233,89,186,34,7/13/14
352016850081381,783,89,186,39,7/13/14
352016850081381,1506,89,186,33,7/13/14
352016850081381,1882,91,186,30,7/13/14
352016850081381,2362,91,186,27,7/13/14
352016850081381,2348,92,186,36,7/13/14
352016850081381,2386,92,186,36,7/13/14
352016850081381,2131,92,186,28,7/13/14
352016850081381,1228,92,186,33,7/13/14
352016850081381,1349,92,186,86,7/13/14
352016850081381,1970,92,186,98,7/13/14
352016850081381,2191,93,186,71,7/13/14
352016850081381,1930,93,186,32,7/13/14
352016850081381,1868,93,186,36,7/13/14
352016850081381,1831,93,186,30,7/13/14
352016850081381,1948,93,186,54,7/13/14
352016850081381,2104,92,186,29,7/13/14
352016850081381,2147,92,186,28,7/13/14
352016850081381,1997,92,186,52,7/13/14
352016850081381,2013,91,186,36,7/13/14
352016850081381,2011,91,186,30,7/13/14
352016850081381,1885,91,186,30,7/13/14
352016850081381,1931,89,186,76,7/13/14
352016850081381,786,89,773,35,7/13/14
352016850081381,996,89,737,78,7/13/14
352016850081381,2267,89,737,43,7/13/14
352016850081381,2223,91,737,28,7/13/14
352016850081381,2189,91,737,30,7/13/14
352016850081381,2069,92,737,41,7/13/14
352016850081381,2095,98,139,35,7/15/14
352016850081381,2125,98,139,40,7/15/14
352016850081381,1788,98,139,31,7/15/14
352016850081381,1728,98,139,43,7/15/14
352016850081381,-1,98,139,43,7/15/14
352016850081381,1580,98,139,98,7/15/14
352016850081381,2012,98,139,93,7/15/14
352016850081381,2275,98,139,26,7/15/14
352016850081381,2264,98,139,45,7/15/14
352016850081381,2142,98,139,30,7/15/14
352016850081381,1298,98,139,35,7/15/14
352016850081381,850,98,139,35,7/15/14
352016850081381,780,98,139,35,7/15/14
352016850081381,782,98,139,35,7/15/14
352016850081381,783,98,139,36,7/15/14
352016850081381,782,98,139,36,7/15/14
352016850081381,780,98,139,35,7/15/14
352016850081381,1101,98,139,72,7/15/14
352016850081381,1612,98,139,60,7/15/14
352016850081381,1906,100,139,29,7/15/14
352016850081381,1974,100,139,74,7/15/14
352016850081381,1532,100,139,71,7/15/14
352016850081381,1535,101,139,32,7/15/14
352016850081381,950,101,139,35,7/15/14
352016850081381,777,101,139,35,7/15/14
352016850081381,783,101,139,35,7/15/14
352016850081381,785,101,139,36,7/15/14
352016850081381,782,101,139,36,7/15/14
352016850081381,788,102,139,36,7/15/14
352016850081381,787,102,139,36,7/15/14
352016850081381,788,102,139,36,7/15/14
352016850081381,877,104,139,44,7/15/14
352016850081381,1537,104,139,95,7/15/14
352016850081381,1859,104,139,35,7/15/14
352016850081381,2067,105,139,31,7/15/14
352016850081381,1914,105,139,30,7/15/14
352016850081381,1306,105,139,33,7/15/14
352016850081381,1159,105,139,98,7/15/14
352016850081381,2020,105,139,73,7/15/14
352016850081381,2028,105,139,48,7/15/14
352016850081381,1999,104,139,47,7/15/14
352016850081381,1972,104,139,98,7/15/14
352016850081381,2080,102,139,89,7/15/14
352016850081381,1931,102,139,32,7/15/14
352016850081381,1691,102,139,30,7/15/14
352016850081381,786,95,171,37,7/24/14
352016850081381,783,95,171,35,7/24/14
352016850081381,789,95,171,35,7/24/14
352016850081381,786,95,171,36,7/24/14
352016850081381,782,93,171,35,7/24/14
352016850081381,785,93,171,35,7/24/14
352016850081381,786,92,171,35,7/24/14
352016850081381,781,92,171,35,7/24/14
352016850081381,782,92,171,35,7/24/14
352016850081381,912,91,171,69,7/24/14
352016850081381,794,89,171,34,7/24/14
352016850081381,1142,89,171,78,7/24/14
352016850081381,912,89,171,36,7/24/14
352016850081381,1113,89,171,36,7/24/14
352016850081381,905,91,171,37,7/24/14
352016850081381,1216,92,171,32,7/24/14
352016850081381,877,92,171,48,7/24/14
352016850081381,773,92,171,38,7/24/14
352016850081381,864,92,171,36,7/24/14
352016850081381,836,93,171,34,7/24/14
352016850081381,1311,95,171,34,7/24/14
352016850081381,1594,95,171,40,7/24/14
352016850081381,872,95,171,85,7/24/14
352016850081381,950,95,171,44,7/24/14
352016850081381,798,95,171,37,7/24/14
352016850081381,1357,95,171,56,7/24/14
352016850081381,1232,93,171,37,7/24/14
352016850081381,821,93,171,37,7/24/14
352016850081381,765,65,194,45,7/24/14
352016850081381,865,64,194,43,7/24/14
352016850081381,804,64,194,48,7/24/14
352016850081381,1004,65,194,38,7/24/14
352016850081381,1025,65,194,37,7/24/14
352016850081381,928,65,194,39,7/24/14
352016850081381,1099,67,194,34,7/24/14
352016850081381,806,68,194,52,7/24/14
352016850081381,759,69,194,86,7/24/14
352016850081381,1245,69,194,48,7/24/14
352016850081381,1730,70,194,45,7/24/14
352016850081381,1590,71,194,68,7/24/14
352016850081381,1868,73,194,55,7/24/14
352016850081381,1974,74,194,50,7/24/14
352016850081381,1903,74,194,74,7/24/14
352016850081381,1961,76,194,39,7/24/14
352016850081381,1507,77,194,42,7/24/14
352016850081381,2712,87,740,91,7/26/14
352016850081381,2766,88,740,49,7/26/14
352016850081381,2726,88,740,27,7/26/14
352016850081381,2064,88,740,29,7/26/14
352016850081381,982,87,740,46,7/26/14
352016850081381,819,87,740,43,7/26/14
352016850081381,774,87,740,44,7/26/14
352016850081381,786,88,740,37,7/26/14
352016850081381,782,88,740,36,7/26/14
352016850081381,780,89,740,46,7/26/14
352016850081381,1538,89,740,98,7/26/14
352016850081381,2223,88,740,29,7/26/14
352016850081381,2267,88,740,98,7/26/14
352016850081381,2265,88,740,97,7/26/14
352016850081381,1810,88,740,31,7/26/14
352016850081381,1885,88,740,32,7/26/14
352016850081381,1982,89,740,98,7/26/14
352016850081381,2278,88,740,98,7/26/14
352016850081381,2488,89,740,80,7/26/14
352016850081381,2536,89,740,26,7/26/14
352016850081381,2241,89,740,28,7/26/14
352016850081381,1398,89,740,46,7/26/14
352016850081381,862,88,740,42,7/26/14
352016850081381,778,88,740,36,7/26/14
352016850081381,1046,88,740,99,7/26/14
352016850081381,1915,88,740,41,7/26/14
352016850081381,2108,88,740,98,7/26/14
352016850081381,2251,89,740,98,7/26/14
352016850081381,1990,89,740,91,7/26/14
352016850081381,2155,89,740,40,7/26/14
352016850081381,1993,89,740,41,7/26/14
352016850081381,1651,89,740,31,7/26/14
